   238    0.10815E+05    0.77589E+00   -0.33836E+02    0.28072E+05    0.11830E+04
   239    0.10842E+05    0.77517E+00   -0.32721E+02    0.27714E+05    0.11706E+04
   240    0.10869E+05    0.77471E+00   -0.31583E+02    0.27367E+05    0.11583E+04
   241    0.10895E+05    0.77464E+00   -0.30421E+02    0.27029E+05    0.11461E+04
   242    0.10920E+05    0.77479E+00   -0.29235E+02    0.26699E+05    0.11340E+04
   243    0.10945E+05    0.77530E+00   -0.28025E+02    0.26379E+05    0.11220E+04
   244    0.10970E+05    0.77607E+00   -0.26791E+02    0.26066E+05    0.11101E+04
   245    0.10994E+05    0.77715E+00   -0.25533E+02    0.25762E+05    0.10982E+04
   246    0.11017E+05    0.77853E+00   -0.24251E+02    0.25465E+05    0.10865E+04
   247    0.11040E+05    0.78012E+00   -0.22945E+02    0.25176E+05    0.10748E+04
   248    0.11062E+05    0.78226E+00   -0.21615E+02    0.24894E+05    0.10632E+04
   249    0.11084E+05    0.78443E+00   -0.20261E+02    0.24618E+05    0.10517E+04
   250    0.11106E+05    0.78704E+00   -0.18884E+02    0.24349E+05    0.10402E+04
   251    0.11127E+05    0.78979E+00   -0.17482E+02    0.24086E+05    0.10288E+04
   252    0.11147E+05    0.79294E+00   -0.16056E+02    0.23828E+05    0.10175E+04
   253    0.11167E+05    0.79632E+00   -0.14608E+02    0.23577E+05    0.10063E+04
   254    0.11186E+05    0.80026E+00   -0.13137E+02    0.23331E+05    0.99514E+03
   255    0.11205E+05    0.80451E+00   -0.11643E+02    0.23091E+05    0.98406E+03
   256    0.11223E+05    0.80950E+00   -0.10126E+02    0.22856E+05    0.97305E+03
   257    0.11241E+05    0.81481E+00   -0.85941E+01    0.22627E+05    0.96211E+03
   258    0.11258E+05    0.82087E+00   -0.70335E+01    0.22403E+05    0.95125E+03
   259    0.11275E+05    0.82758E+00   -0.54592E+01    0.22184E+05    0.94046E+03
   260    0.11291E+05    0.83498E+00   -0.38562E+01    0.21970E+05    0.92974E+03
   261    0.11306E+05    0.84304E+00   -0.22464E+01    0.21762E+05    0.91910E+03
   262    0.11321E+05    0.85203E+00   -0.60721E+00    0.21558E+05    0.90854E+03
   263    0.11336E+05    0.86178E+00    0.10542E+01    0.21360E+05    0.89805E+03
   264    0.11350E+05    0.87239E+00    0.27306E+01    0.21166E+05    0.88764E+03
   265    0.11364E+05    0.88385E+00    0.44149E+01    0.20977E+05    0.87730E+03
   266    0.11376E+05    0.89643E+00    0.61296E+01    0.20792E+05    0.86704E+03
   267    0.11389E+05    0.90979E+00    0.78528E+01    0.20612E+05    0.85686E+03
   268    0.11400E+05    0.92435E+00    0.95995E+01    0.20436E+05    0.84675E+03
   269    0.11411E+05    0.93987E+00    0.11363E+02    0.20265E+05    0.83673E+03
   270    0.11422E+05    0.95646E+00    0.13143E+02    0.20098E+05    0.82678E+03
   271    0.11432E+05    0.97409E+00    0.14939E+02    0.19935E+05    0.81691E+03
   272    0.11441E+05    0.99311E+00    0.16746E+02    0.19776E+05    0.80711E+03
   273    0.11450E+05    0.10130E+01    0.18578E+02    0.19620E+05    0.79740E+03
   274    0.11459E+05    0.10343E+01    0.20412E+02    0.19469E+05    0.78776E+03
   275    0.11466E+05    0.10566E+01    0.22272E+02    0.19322E+05    0.77821E+03
   276    0.11474E+05    0.10803E+01    0.24136E+02    0.19178E+05    0.76873E+03
   277    0.11480E+05    0.11052E+01    0.26026E+02    0.19037E+05    0.75933E+03
   278    0.11486E+05    0.11314E+01    0.27919E+02    0.18901E+05    0.75002E+03
   279    0.11492E+05    0.11589E+01    0.29825E+02    0.18767E+05    0.74078E+03
   280    0.11497E+05    0.11876E+01    0.31757E+02    0.18637E+05    0.73163E+03
   281    0.11501E+05    0.12179E+01    0.33694E+02    0.18510E+05    0.72256E+03
   282    0.11505E+05    0.12492E+01    0.35644E+02    0.18386E+05    0.71357E+03
